Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.215339125,-0.051071464,-0.013568318,-0.130903956,0.141167416
4.225349125,-0.046617201,-0.006144766,-0.144063115,0.151542412
4.235359125,-0.051567143,-0.011148813,-0.144950137,0.154253067
4.245369125,-0.041610194,-0.012468603,-0.138493057,0.145145448
4.255379125,-0.037395648,-0.008477951,-0.146412526,0.151350381
4.265419125,-0.040994043,-0.007904778,-0.154189323,0.159741492
4.275429125,-0.04102708,-0.014363758,-0.150142465,0.156308344
4.285438125,-0.051498603,-0.001311311,-0.14700251,0.155767659
4.295448125,-0.034925182,-0.013265359,-0.134877139,0.139955638
4.305458125,-0.044496799,-0.009762438,-0.146388552,0.153313008
4.315475875,-0.04119029,-0.000556655,-0.143246258,0.149051805
4.325484875,-0.040870283,-0.004766358,-0.149975819,0.155517988
4.335494875,-0.036730564,-0.013015975,-0.14636107,0.151459938
4.345504875,-0.032142419,-0.012178654,-0.144854243,0.14887648
4.355514875,-0.039466842,-0.004252461,-0.151738755,0.156845034
4.365523875,-0.038486976,-0.011561846,-0.147227628,0.152613558
4.375564875,-0.036610148,-0.010566357,-0.144375356,0.149319102
4.385574875,-0.043486784,-0.016068002,-0.137340571,0.144954177
4.395583875,-0.040352695,-0.008106141,-0.134646174,0.140796455
4.405593875,-0.047035825,-0.009144168,-0.137322444,0.145442217
4.415603875,-0.040356039,-0.006640683,-0.137913598,0.143850162
4.425613875,-0.033572227,-0.012694378,-0.137024236,0.141647037
4.435622875,-0.042111537,-0.00456726,-0.146157002,0.152171321
4.445632875,-0.038762545,-0.002577014,-0.142714162,0.147907092
4.455642875,-0.040694867,-0.008170095,-0.141374565,0.147341746
4.465652875,-0.041080472,-0.00680879,-0.136281055,0.142500845
4.475661875,-0.041995781,-0.00799731,-0.145560002,0.151707998
4.485702875,-0.041047216,-0.015178641,-0.151991939,0.158167047
4.495711875,-0.04521206,-0.017993198,-0.140447196,0.148638153
4.505721875,-0.047037305,-0.008992871,-0.143290113,0.151080893
4.515731875,-0.039857838,-0.011181411,-0.145670514,0.151438337
4.525741875,-0.043187919,-0.005643586,-0.151954517,0.158073469
4.535751875,-0.037673081,-0.005539579,-0.135052555,0.140317998
4.545760875,-0.032481868,-0.003591141,-0.134900528,0.138802451
4.555770875,-0.043300295,-0.009896339,-0.14193122,0.148718944
4.565780875,-0.036098626,-0.009068447,-0.142385548,0.147169942
4.575790875,-0.032810317,-0.016578537,-0.13669036,0.141547234
4.585799875,-0.03623324,-0.008588975,-0.141034257,0.145867336
4.595840875,-0.041268935,-0.011909828,-0.143869572,0.150144673
4.605849875,-0.032769331,-0.004802318,-0.136840049,0.140790946
4.615859875,-0.035560116,-0.005398149,-0.140431409,0.14496428
4.625869875,-0.041248196,-0.003967482,-0.141317847,0.147268083
4.635879875,-0.03508545,-0.004924306,-0.141912509,0.146268239
4.645888875,-0.034707848,-0.003347166,-0.150897925,0.154874213
4.655898875,-0.02990553,-0.013606325,-0.148806376,0.152390322
4.665908875,-0.036762358,-0.003230514,-0.146412526,0.150991837
4.675918875,-0.032573084,-0.007076227,-0.137432957,0.141417454
4.685928875,-0.031766187,-0.011574856,-0.142356312,0.146316054
4.695968875,-0.033545348,-0.008028666,-0.145361781,0.149398117
4.705978875,-0.029953696,-0.014113351,-0.148044484,0.151702273
4.715987875,-0.041949296,-0.009273392,-0.140840714,0.147247567
4.725997875,-0.035490278,-0.014630172,-0.13887605,0.144083861
4.736007875,-0.037707835,-0.021434285,-0.143058563,0.149489337
4.746017875,-0.036699172,-0.007014612,-0.14797958,0.152623687
4.756026875,-0.036736905,-0.013312721,-0.150819572,0.15579914
4.766036875,-0.03305685,-0.004303843,-0.144230345,0.148032668
4.776046875,-0.033700683,-0.007563008,-0.164402654,0.167991571
4.786056875,-0.042232374,-0.001982572,-0.13762533,0.143973037
4.796065875,-0.036234428,-0.015143265,-0.135219786,0.140807112
4.806106875,-0.036362573,0.009580517,-0.165589639,0.169805629
4.816116875,-0.024615097,-0.014703993,-0.124587209,0.127843979
4.826125875,-0.036287199,-0.003716125,-0.139364292,0.144058933
4.836135875,-0.035610201,0.002039874,-0.167930279,0.171676516
4.846145875,-0.051312022,-0.001409544,-0.154573485,0.162873793
4.856155875,-0.057177163,0.002174945,-0.179191432,0.188105097
4.866164875,-0.041714329,-0.021850533,-0.184887789,0.190790528
4.876174875,0.009699873,-0.02688367,-0.161674928,0.164181612
4.886184875,0.063164766,-0.030209493,-0.127680386,0.145618275
4.896194875,0.145728749,0.013582863,-0.147077354,0.207492435
4.906203875,0.208547817,0.027638327,-0.155863965,0.261819871
4.916244875,-0.37081642,-0.064555819,-0.18419314,0.419045802
4.926253875,-0.37384166,-0.076488451,-0.095999587,0.393476798
4.936263875,0.250815511,0.051973707,0.113224314,0.280052553
4.946273875,-0.23416445,-0.033675577,0.086936402,0.252041608
4.956283875,-0.290017767,-0.101649678,-0.408819192,0.511445103
4.966293875,0.037990438,-0.001060246,-0.2548813,0.257699194
